city,year,weekofyear,week_start_date,humidity_percent,avg_temp_c,max_temp_c,min_temp_c,precip_mm
iq,2004,25,2004-06-17,92.37142857,25.9,33.3,21.5,43.2
iq,2004,26,2004-06-24,90.44714286,25.075,32.1,18.6,98.5
iq,2004,27,2004-07-01,94.66857143,25.9,30.9,21.1,170.1
iq,2004,28,2004-07-08,90.90571429,26.55,32,21.8,43.2
iq,2004,29,2004-07-15,85.15857143,26.8,33.1,20.5,31
iq,2004,30,2004-07-22,90.92857143,26.3,32.1,21.9,103.1
iq,2004,31,2004-07-29,92.52714286,,32.9,19.4,6
iq,2004,32,2004-08-05,79.71857143,,34,18.3,55.1
iq,2004,33,2004-08-12,79.23571429,,31.3,20,0.5
iq,2004,34,2004-08-19,78.48142857,,,21.7,0.5
iq,2004,35,2004-08-26,83.17285714,,32.8,20.4,0
iq,2004,36,2004-09-02,86.54,27.1,32,20.9,195.1
iq,2004,37,2004-09-09,88.74285714,27.4,34.3,23,23.2
iq,2004,38,2004-09-16,91.2,27.16666667,33,20.4,87.3
iq,2004,39,2004-09-23,79.55714286,28,34.7,18.8,20.1
iq,2004,40,2004-09-30,84.80714286,28.65,35.5,21.8,40.1
iq,2004,41,2004-10-07,88.82571429,26.975,33,20.6,27.9
iq,2004,42,2004-10-14,94.16,28.55,34.5,21.4,120.6
iq,2004,43,2004-10-21,85.06571429,27.7,35.6,22.4,13
iq,2004,44,2004-10-28,87.87,27.4,35.8,21.3,89.9
iq,2004,45,2004-11-04,84.82714286,28.35,34.9,21.8,101.4
iq,2004,46,2004-11-11,96.35428571,27.2,33.7,22.4,184.2
iq,2004,47,2004-11-18,84.61142857,28.25,35.8,22.5,107.4
iq,2004,48,2004-11-25,95.25142857,28,35.3,22.6,77
iq,2004,49,2004-12-02,87.13,27.9,34.1,22.4,64
iq,2004,50,2004-12-09,93.93857143,,,,9.9
iq,2004,51,2004-12-16,88.78,28.375,34,22.6,128.3
iq,2004,52,2004-12-23,93.25285714,27.8,33.3,22.6,100.8
iq,2005,53,2005-01-01,,,,,
iq,2005,1,2005-01-08,93.00571429,28.5,33.2,23,74.9
iq,2005,2,2005-01-15,95.53,28.4,34.2,22.5,232.1
iq,2005,3,2005-01-22,83.3,28.86666667,35.5,22.5,194
iq,2005,4,2005-01-29,87.31285714,28.86666667,35.1,22.1,0
iq,2005,5,2005-02-05,89.42714286,28.525,35.4,22.2,3.8
iq,2005,6,2005-02-12,95.97714286,27.46666667,32.8,21.4,70.4
iq,2005,7,2005-02-19,95.74857143,27.5,32.3,22.3,350.9
iq,2005,8,2005-02-26,91.57714286,28.65,35.2,22.4,84.1
iq,2005,9,2005-03-05,94.40142857,28.26666667,33.8,23.3,19
iq,2005,10,2005-03-12,97.68714286,26.8,34.8,23.4,8.6
iq,2005,11,2005-03-19,92.26714286,28.7,33.8,22.5,146.1
iq,2005,12,2005-03-26,89.82,27.72,33.4,22.5,108.8
iq,2005,13,2005-04-02,93.80142857,28.25,34.3,20.8,73.9
iq,2005,14,2005-04-09,92.41714286,28.1,33.8,21.6,71.1
iq,2005,15,2005-04-16,97.32285714,27.65,32.9,22.5,3.6
iq,2005,16,2005-04-23,97.38142857,28.85,34,22.7,105.6
iq,2005,17,2005-04-30,97.16285714,28.6,33.8,23.7,14.5
iq,2005,18,2005-05-07,95.93714286,25.8,33.5,21,13
iq,2005,19,2005-05-14,88.29428571,27.9,34.6,21,28
iq,2005,20,2005-05-21,93.91857143,,33.2,23.6,95.9
iq,2005,21,2005-05-28,84.65857143,27.4,33.6,22.4,37.9
iq,2005,22,2005-06-04,86.70142857,,33.9,20.9,78.9
iq,2005,23,2005-06-11,94.59285714,27.1,32.4,22,19.5
iq,2005,24,2005-06-18,89.19428571,27.66666667,33.3,22,73.7
iq,2005,25,2005-06-25,84.46714286,27.35,32.8,22.4,89.2
iq,2005,26,2005-07-02,88.38714286,26.83333333,33.7,20.8,92
iq,2005,27,2005-07-09,84.69285714,27.8,34.5,21.6,40.9
iq,2005,28,2005-07-16,77.37285714,27.8,34.2,17.6,167.1
iq,2005,29,2005-07-23,75.69714286,26.55,33.8,18.2,0
iq,2005,30,2005-07-30,84.23857143,21.4,32.3,18.5,71.1
iq,2005,31,2005-08-06,75.57142857,26.25,32.3,19.2,0
iq,2005,32,2005-08-13,74.85571429,27.325,33.5,19.8,36.6
iq,2005,33,2005-08-20,64.65857143,,32.8,17.3,69.6
iq,2005,34,2005-08-27,83.85428571,27.75,35,20.3,127
iq,2005,35,2005-09-03,79.64714286,26.8,35.2,21.4,37
iq,2005,36,2005-09-10,71.97142857,,,21.8,44
iq,2005,37,2005-09-17,83.73,,,,1.3
iq,2005,38,2005-09-24,76.59571429,25.76666667,34.3,16.9,38.1
iq,2005,39,2005-10-01,67.21285714,28.65,37.1,20.7,
iq,2005,40,2005-10-08,74.95285714,28.8,36.3,21,80.8
iq,2005,41,2005-10-15,75.50857143,28.5,37,22.3,233.2
iq,2005,42,2005-10-22,81.69142857,29.1,36.5,21.7,64
iq,2005,43,2005-10-29,89.14285714,28.3,34.3,21.3,235.2
iq,2005,44,2005-11-05,87.23142857,28.23333333,34.3,21.8,102.1
iq,2005,45,2005-11-12,89.31,,34.6,22.3,8.9
iq,2005,46,2005-11-19,93.17714286,27.6,34.5,21.5,139.5
iq,2005,47,2005-11-26,90.34857143,28.5,35,21.8,5.1
iq,2005,48,2005-12-03,86.40857143,28.26666667,34.3,21.7,77.9
iq,2005,49,2005-12-10,87.72142857,28.1,34.8,21.5,54.1
iq,2005,50,2005-12-17,92.95714286,28.1,34,22.3,6
iq,2005,51,2005-12-24,95.67428571,28.3,33.6,22.9,81.1
iq,2006,52,2006-01-01,93.82142857,27.45,32.7,22.4,273.5
iq,2006,1,2006-01-08,73.16142857,,34.5,19.7,70.1
iq,2006,2,2006-01-15,88.33571429,27.78,34.5,21.4,60.1
iq,2006,3,2006-01-22,89.95571429,,33.8,21.5,54.8
iq,2006,4,2006-01-29,93.11428571,27.3,33.5,22.3,250.9
iq,2006,5,2006-02-05,97.32,,33.7,21.5,118.9
iq,2006,6,2006-02-12,95.82714286,28,32.6,23.6,101.1
iq,2006,7,2006-02-19,91.09857143,28.6,33.8,24.2,0
iq,2006,8,2006-02-26,86.03142857,28.24,34.3,21.3,0.3
iq,2006,9,2006-03-05,92.60571429,27.43333333,32.9,21.9,26.9
iq,2006,10,2006-03-12,96.36,28,33.3,21.9,93
iq,2006,11,2006-03-19,93.34714286,27.975,33.7,22.4,16
iq,2006,12,2006-03-26,93.78714286,27.4,32.3,23,97
iq,2006,13,2006-04-02,95.02428571,28.3,33.7,22,53.9
iq,2006,14,2006-04-09,91.81142857,27.93333333,33.7,22.6,178.1
iq,2006,15,2006-04-16,95.51,28.3,33.9,21.4,49
iq,2006,16,2006-04-23,92.11142857,27.4,32.8,22.5,11.9
iq,2006,17,2006-04-30,90.86428571,27,33.5,19.5,34
iq,2006,18,2006-05-07,93.63571429,27.85,33.3,22.5,115
iq,2006,19,2006-05-14,96.09857143,24.3,32.3,21.7,270.9
iq,2006,20,2006-05-21,72.03428571,25.2,31.7,19.4,2
iq,2006,21,2006-05-28,80.38571429,27.46666667,34,21.7,83
iq,2006,22,2006-06-04,92.50571429,25.6,31.9,19.3,150.2
iq,2006,23,2006-06-11,93.47571429,26.2,33,21.5,105.2
iq,2006,24,2006-06-18,87.21428571,28.1,34.4,21.4,79.5
iq,2006,25,2006-06-25,88.47142857,26.6,32.5,20.4,74.9
iq,2006,26,2006-07-02,83.46714286,27.2,33.4,19.8,21.9
iq,2006,27,2006-07-09,90.43285714,26.7,33,21.7,110.6
iq,2006,28,2006-07-16,77.27142857,26.25,33.1,20.6,0.5
iq,2006,29,2006-07-23,85.14,27.4,34.1,19.9,47
iq,2006,30,2006-07-30,79.74285714,26.6,32.6,18.5,11.4
iq,2006,31,2006-08-06,88.70714286,27.225,34.2,19.7,4
iq,2006,32,2006-08-13,79.24285714,27.6,33.9,19.4,26.6
iq,2006,33,2006-08-20,84.62,27.66666667,33.3,20.9,75.5
iq,2006,34,2006-08-27,83.04714286,27.3,34.9,20.9,71.1
iq,2006,35,2006-09-03,85.37285714,26.5,33.2,20.3,176
iq,2006,36,2006-09-10,75.53,27.42,34.1,20.6,15.3
iq,2006,37,2006-09-17,77.25428571,28.35,35,17.8,0.5
iq,2006,38,2006-09-24,77.51428571,27.93333333,34.8,21.4,93.9
iq,2006,39,2006-10-01,82.84571429,28.56666667,35.2,22,63
iq,2006,40,2006-10-08,80.49,28.7,35.9,21.1,68.9
iq,2006,41,2006-10-15,86.85285714,28.06,33.7,22.1,162.6
iq,2006,42,2006-10-22,90.37857143,28.6,35.4,22.8,8.1
iq,2006,43,2006-10-29,89.7,27.56,33.8,19.8,143.3
iq,2006,44,2006-11-05,82.93428571,28.83333333,35.7,22,14
iq,2006,45,2006-11-12,92.08857143,28.25,33.9,22.4,108.7
iq,2006,46,2006-11-19,94.44,27.6,33.2,21.8,85.6
iq,2006,47,2006-11-26,94.30285714,27,32.3,22.5,205.3
iq,2006,48,2006-12-03,89.55,27.9,34.9,22.9,115.1
iq,2006,49,2006-12-10,96.79571429,28.4,33.7,23.2,10.9
iq,2006,50,2006-12-17,95.87571429,,33.8,,
iq,2006,51,2006-12-24,95.07857143,,32.9,23.5,
iq,2007,1,2007-01-01,95.92714286,26.6,31.9,21.5,133.4
iq,2007,2,2007-01-08,96.23857143,26.825,31.7,22.9,61.5
iq,2007,3,2007-01-15,94.64714286,27.775,33.4,22.2,178
iq,2007,4,2007-01-22,96.99714286,27.7,33.6,22,149.9
iq,2007,5,2007-01-29,93.13571429,27.725,35,22.3,60.3
iq,2007,6,2007-02-05,87.53,28.6,35.4,22.4,9.9
iq,2007,7,2007-02-12,75.80428571,28.85,36.7,21.4,61.3
iq,2007,8,2007-02-19,72.44571429,28.74,36.2,21.2,0
iq,2007,9,2007-02-26,78.58571429,28.56,35.8,20.4,28
iq,2007,10,2007-03-05,94.34857143,27.3,33,21.9,205.3
iq,2007,11,2007-03-12,96.52285714,28,33.1,21.7,138
iq,2007,12,2007-03-19,90.85857143,27,33.9,21.7,252.7
iq,2007,13,2007-03-26,93.58571429,28.25,34.6,21.5,66.1
iq,2007,14,2007-04-02,95.82,27.26666667,34,22.6,94.3
iq,2007,15,2007-04-09,95.52714286,27.85,34.4,21.3,60.4
iq,2007,16,2007-04-16,94.72142857,27.4,33.5,22.1,97.1
iq,2007,17,2007-04-23,95.52571429,27.03333333,34.1,22,261.7
iq,2007,18,2007-04-30,93.47,27.85,33,21,118.2
iq,2007,19,2007-05-07,95.03714286,28.1,33.5,21.5,38.1
iq,2007,20,2007-05-14,91.83285714,28.1,32.5,19,191.4
iq,2007,21,2007-05-21,94.85285714,28.25,33.8,21.7,86.6
iq,2007,22,2007-05-28,89.28,24.7,32.8,17.5,61.8
iq,2007,23,2007-06-04,91.72,26.5,31.3,20.4,0.5
iq,2007,24,2007-06-11,91.45857143,26.6,32.6,20.7,12.9
iq,2007,25,2007-06-18,94.06571429,25.96666667,32,21.2,126
iq,2007,26,2007-06-25,92.67142857,26.56666667,31.7,20.7,10.2
iq,2007,27,2007-07-02,78.07428571,25.9,32,19.6,
iq,2007,28,2007-07-09,83.38714286,26.75,32.7,19.9,54.1
iq,2007,29,2007-07-16,94.24714286,26.53333333,31.3,20.9,22.9
iq,2007,30,2007-07-23,84.15571429,27.35,33.2,20.7,11.9
iq,2007,31,2007-07-30,82.57142857,24.25,34,16.4,55.9
iq,2007,32,2007-08-06,76.61857143,26.475,32.7,17.2,30.3
iq,2007,33,2007-08-13,80.93571429,26.9,33.1,21.3,76.5
iq,2007,34,2007-08-20,79.33428571,27.125,33.3,19.9,22.1
iq,2007,35,2007-08-27,67.75714286,27.05,34.7,19.9,0
iq,2007,36,2007-09-03,92.65714286,26.3,34,20.9,37.1
iq,2007,37,2007-09-10,84.41285714,26.9,32.9,21.4,150.9
iq,2007,38,2007-09-17,86.70714286,27.2,33,21.6,16.3
iq,2007,39,2007-09-24,78.56428571,27.83333333,34.1,21.1,34
iq,2007,40,2007-10-01,89.84428571,28.4,35.5,21.6,107.9
iq,2007,41,2007-10-08,80.45,28.4,34.2,21.8,145.1
iq,2007,42,2007-10-15,86.70571429,29,35.2,21.9,4.1
iq,2007,43,2007-10-22,94.78142857,26.9,32.1,20.9,79.3
iq,2007,44,2007-10-29,95.59285714,27,34,21.6,0
iq,2007,45,2007-11-05,84.85,28.7,34.8,22.5,22.1
iq,2007,46,2007-11-12,93.55428571,27.675,33.5,21.6,111.3
iq,2007,47,2007-11-19,96.21428571,26.62,33.3,21.8,80
iq,2007,48,2007-11-26,96.52285714,27.125,32.3,22.4,293.1
iq,2007,49,2007-12-03,91.65428571,27.9,33,22.8,142
iq,2007,50,2007-12-10,86.75571429,28.85,34.2,22.6,23.1
iq,2007,51,2007-12-17,96.07428571,27.625,32.9,22.4,261.3
iq,2007,52,2007-12-24,93.46857143,27.7,32.1,21.7,28.1
iq,2008,1,2008-01-01,78.67,28.275,36,21.5,
iq,2008,2,2008-01-08,95.28,25.8,31.4,22.6,104.4
iq,2008,3,2008-01-15,94.96857143,27.43333333,33.8,21.8,125.3
iq,2008,4,2008-01-22,95.12571429,,31.3,21.9,46.3
iq,2008,5,2008-01-29,93,27.56666667,32.2,22.8,121.2
iq,2008,6,2008-02-05,78.13142857,27.86666667,34.5,20.5,5.1
iq,2008,7,2008-02-12,95.70714286,26.6,31.7,22.1,9.2
iq,2008,8,2008-02-19,92.37,28,33.4,22,115.3
iq,2008,9,2008-02-26,96.92714286,26.85,32.5,22.5,127.6
iq,2008,10,2008-03-04,88.97285714,27.18,33.3,21.9,119.6
iq,2008,11,2008-03-11,89.26857143,26.25,33.2,22.2,64.4
iq,2008,12,2008-03-18,93.45142857,,31.7,22,100.9
iq,2008,13,2008-03-25,94.07428571,26.9,31.7,22.6,282.7
iq,2008,14,2008-04-01,90.95714286,27.86666667,33.4,22.5,21.1
iq,2008,15,2008-04-08,95.15714286,28.3,32.8,21,53.1
iq,2008,16,2008-04-15,92.12428571,26.8,33.6,21.7,61
iq,2008,17,2008-04-22,97.97142857,26.65,33,21.6,85.9
iq,2008,18,2008-04-29,93.66285714,27.86666667,32.5,22.7,31.2
iq,2008,19,2008-05-06,93.15857143,26.6,32.4,20.6,18
iq,2008,20,2008-05-13,91.50428571,26.16666667,31,18,6.1
iq,2008,21,2008-05-20,96.62142857,26.35,31.5,21.4,58.2
iq,2008,22,2008-05-27,96.02571429,27.2,32.3,21.7,76.1
iq,2008,23,2008-06-03,93.98285714,26.9,31.1,20.4,13.6
iq,2008,24,2008-06-10,88.81,,,17.8,6.4
iq,2008,25,2008-06-17,95.86,,,21,79.8
iq,2008,26,2008-06-24,93.79571429,,,18,93.5
iq,2008,27,2008-07-01,86.52428571,,,20.8,1.3
iq,2008,28,2008-07-08,85.65571429,,,21,0
iq,2008,29,2008-07-15,93.05571429,,,21,44.2
iq,2008,30,2008-07-22,92.77714286,26.6,32.4,20.8,18.1
iq,2008,31,2008-07-29,92.04857143,26.68,33.4,20.6,36.4
iq,2008,32,2008-08-05,91.09285714,27.4,34.2,18.5,18.1
iq,2008,33,2008-08-12,90.72714286,27.9,34.8,19.8,11
iq,2008,34,2008-08-19,78.27714286,28,38.6,19.2,7.9
iq,2008,35,2008-08-26,84.49142857,27.83333333,35.1,20.4,44
iq,2008,36,2008-09-02,83.05,27.35,36.2,20.4,8.1
iq,2008,37,2008-09-09,92.65285714,27.96666667,36.2,20.8,16.5
iq,2008,38,2008-09-16,88.52571429,27.8,35.6,20.7,50.1
iq,2008,39,2008-09-23,90.18142857,27.75,37,20.8,26.9
iq,2008,40,2008-09-30,79.50285714,,36,19.6,1
iq,2008,41,2008-10-07,78.45428571,30.03333333,37,21.5,57.7
iq,2008,42,2008-10-14,88.85714286,26.45,34.7,21,24.9
iq,2008,43,2008-10-21,93.85428571,27.33333333,35.5,21.5,24.2
iq,2008,44,2008-10-28,92.60857143,27.4,35,21.2,0
iq,2008,45,2008-11-04,95.29,27.82,35.6,21.2,109
iq,2008,46,2008-11-11,88.32857143,28.3,36,20.5,42.6
iq,2008,47,2008-11-18,94.14142857,27.96666667,34.5,21.7,10.6
iq,2008,48,2008-11-25,95.26,26.1,33.5,21,59
iq,2008,49,2008-12-02,94.64,26.96,33.7,21,80
iq,2008,50,2008-12-09,88.55142857,27.8,35,21.2,17.2
iq,2008,51,2008-12-16,91.77714286,27.825,35,20.5,51
iq,2008,52,2008-12-23,81.86857143,28.08,35.4,21.2,0.5
iq,2009,1,2009-01-01,,,,,
iq,2009,2,2009-01-08,95.22285714,27.26666667,34.8,21.1,86.1
iq,2009,3,2009-01-15,98.61,27.18,33.3,21.1,72.8
iq,2009,4,2009-01-22,92.46714286,27.56666667,34,21.8,11.2
iq,2009,5,2009-01-29,94.92857143,27.65,33.9,21.1,67.8
iq,2009,6,2009-02-05,97.00714286,27.46666667,35,21,44.1
iq,2009,7,2009-02-12,94.23428571,28.1,35,21.2,14
iq,2009,8,2009-02-19,92.90571429,27.7,35,20.5,111.4
iq,2009,9,2009-02-26,95.12142857,26.58,33.2,20.5,84.1
iq,2009,10,2009-03-05,94.37857143,28.4,35,21,49.1
iq,2009,11,2009-03-12,98.13428571,27.3,33.8,21,0
iq,2009,12,2009-03-19,95.70857143,27.8,33.7,21,14.3
iq,2009,13,2009-03-26,94.90285714,28.5,34.4,21.5,45
iq,2009,14,2009-04-02,96.39571429,27.95,34.2,21.7,19
iq,2009,15,2009-04-09,89.67285714,27.13333333,35,21,134.9
iq,2009,16,2009-04-16,97.3,26.9,33,21.2,87.3
iq,2009,17,2009-04-23,96.66428571,26.8,34.4,21.2,41.2
iq,2009,18,2009-04-30,95.07857143,27.15,34,21,30.8
iq,2009,19,2009-05-07,95.1,28.1,35,22,44
iq,2009,20,2009-05-14,93.29857143,28.075,35,22,11.2
iq,2009,21,2009-05-21,91.79,28.35,34.6,21.4,50.5
iq,2009,22,2009-05-28,97.74285714,27.6,34.4,21,19.3
iq,2009,23,2009-06-04,95.50714286,28.1,34,22.2,
iq,2009,24,2009-06-11,94.13,24.66666667,33.5,20,23.9
iq,2009,25,2009-06-18,93.97142857,27.05,33.5,19.4,21
iq,2009,26,2009-06-25,94.55571429,27.375,33.4,21.2,40.6
iq,2009,27,2009-07-02,94.53857143,27.45,33.4,21.4,14
iq,2009,28,2009-07-09,95.38571429,27.6,33.4,21.6,2
iq,2009,29,2009-07-16,94.62428571,26.825,34.5,21.3,38.9
iq,2009,30,2009-07-23,88.23,26.95,32.2,21,20.4
iq,2009,31,2009-07-30,89.97142857,27,33.5,20.5,32
iq,2009,32,2009-08-06,87.81142857,27.975,35.4,20.5,
iq,2009,33,2009-08-13,87.11,27.7,33.4,21,20.1
iq,2009,34,2009-08-20,80.64,28.32,36.2,21.2,1
iq,2009,35,2009-08-27,88.17714286,29,36.2,22,27.2
iq,2009,36,2009-09-03,94.99285714,27.6,34.2,21,47.5
iq,2009,37,2009-09-10,75.23285714,29.16666667,37.4,21.4,6.1
iq,2009,38,2009-09-17,78.11857143,28.85,37.2,20.4,0.8
iq,2009,39,2009-09-24,83.76285714,28.86666667,37,21,8.1
iq,2009,40,2009-10-01,91.57571429,27.95,35.2,20.5,33.1
iq,2009,41,2009-10-08,89.31,27.64,34.8,21,29.4
iq,2009,42,2009-10-15,79.22285714,27.75,34.2,21.2,11.2
iq,2009,43,2009-10-22,90.65714286,27.73333333,35.3,21,137.1
iq,2009,44,2009-10-29,93.80857143,27.8,35.2,21,11.2
iq,2009,45,2009-11-05,90.37285714,29.86666667,36.8,21.2,3.5
iq,2009,46,2009-11-12,84.31142857,28.94,35.3,21.9,88.2
iq,2009,47,2009-11-19,80.78714286,28.9,36.2,22.3,39.1
iq,2009,48,2009-11-26,89.59428571,28.43333333,36.2,21.8,17
iq,2009,49,2009-12-03,91.70857143,28.025,35.3,22.2,49
iq,2009,50,2009-12-10,87.75285714,28.55,35.2,21.2,41.9
iq,2009,51,2009-12-17,92.95857143,28.2,35.6,22,54.1
iq,2009,52,2009-12-24,96.88571429,27.2,32.2,21.8,31.2
iq,2010,53,2010-01-01,,,,,
iq,2010,1,2010-01-08,78.27142857,28.6,35.1,21.8,
iq,2010,2,2010-01-15,89.80714286,27.83333333,34.2,22.1,15
iq,2010,3,2010-01-22,87.64142857,28.96666667,35.2,22.5,0.8
iq,2010,4,2010-01-29,91.79857143,27.8,35.3,22.4,166
iq,2010,5,2010-02-05,90.64857143,27.8,34.2,22,62.3
iq,2010,6,2010-02-12,96.51571429,27,33.2,22.9,14.5
iq,2010,7,2010-02-19,88.36571429,27.3,35.5,21.4,60.9
iq,2010,8,2010-02-26,94.91571429,28.02,35.4,21.4,29.9
iq,2010,9,2010-03-05,97.7,28.5,35.4,21.2,9.9
iq,2010,10,2010-03-12,96.25,28.55,35.4,21.4,44.5
iq,2010,11,2010-03-19,96.12428571,30,36,22,22.9
iq,2010,12,2010-03-26,93.08285714,27.46666667,34.5,21,20
iq,2010,13,2010-04-02,88.70714286,27.93333333,35.3,21,16
iq,2010,14,2010-04-09,95.18285714,29.2,35.4,22.5,
iq,2010,15,2010-04-16,93.65571429,27.15,33,21.2,18
iq,2010,16,2010-04-23,95.99571429,27.85,33.5,22.5,51.1
iq,2010,17,2010-04-30,87.65714286,28.85,36.2,21.4,35.4
iq,2010,18,2010-05-07,96.71285714,27.6,33.2,21.4,8.1
iq,2010,19,2010-05-14,97.44571429,27.4,33.7,21.2,32
iq,2010,20,2010-05-21,78.99857143,25.63333333,34,20,2.5
iq,2010,21,2010-05-28,88.76571429,28.63333333,35.4,22.4,27
iq,2010,22,2010-06-04,91.6,27.43333333,34.7,21.7,36.6
iq,2010,23,2010-06-11,94.28,24.4,32.2,19.2,7.4
iq,2010,24,2010-06-18,94.66,25.43333333,31.2,21,16
iq,2010,25,2010-06-25,89.08285714,27.475,33.7,22.2,20.4
